"Record Id","Institution Name","Institution Owner.id","Institution Owner","Zoho old ID","Europeana org. ID"
zcrm_486281000000949103,Muzoo,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045625481,
zcrm_486281000000949104,"Bavarian Jazz Institute",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045625498,
zcrm_486281000000949105,"Ashtart Consultancy Srl",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626023,
zcrm_486281000000949106,"Primary school Jagoda Truhelka Osijek",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626040,
zcrm_486281000000949107,"Regional Centre of Educational Planning of Peloponnese",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626057,
zcrm_486281000000949108,"Arsakeio Lykeum of Patras",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626074,
zcrm_486281000000949109,"Gimnazija A.G.Matosa",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626123,
zcrm_486281000000949110,"Blast Theory",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626155,
zcrm_486281000000949111,"Haparanda municipality",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626172,
zcrm_486281000000949112,"2nd Peripheral Center of Educational Design in Attica, Greece",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626189,
zcrm_486281000000949113,"Museum of Medimurje Cakovec",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626206,
zcrm_486281000000949114,"12th Primary School Peristeri",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626223,
zcrm_486281000000949115,"National Archaeological Museum of Venice",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626240,
zcrm_486281000000949116,"National Institute of Research and Development for Biological Sciences",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626257,
zcrm_486281000000949117,"European and International Projects Office of the Fundacion Universitat Jaume I – Empresa",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626274,
zcrm_486281000000949118,"Elementary school Stjepan Radića",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626291,
zcrm_486281000000949119,"University of Manchester",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626323,
zcrm_486281000000949120,"High School Cakovec",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626340,
zcrm_486281000000949121,"OS Silvija Strahimira Kranjcevica",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626357,
zcrm_486281000000949122,"School of Special and Vocational Training and Education",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626374,
zcrm_486281000000949123,"Catering and Tourism School Osijek",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626391,
zcrm_486281000000949124,"1st High School of Iliou",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626408,
zcrm_486281000000949125,"Elementary scool Srdoci, Rijeka, Croatia",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626425,
zcrm_486281000000949126,"4iP Council",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626442,
zcrm_486281000000949127,"Electrotechnical school Nikola Tesla",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626459,
zcrm_486281000000949128,"School of Fine Arts, Split, Croatia",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626476,
zcrm_486281000000949129,"2nd primary school of Lamia",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626523,
zcrm_486281000000949130,"High School IIS Alessandrini",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626555,
zcrm_486281000000949131,"Environmental Education Center of Vamos",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626572,
zcrm_486281000000949132,"Self-employed historian, writer and podcaster.",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626589,
zcrm_486281000000949133,"BLCM Osauhing",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626621,
zcrm_486281000000949134,"Latvian Association of E-shops",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626638,
zcrm_486281000000949135,"Urban Scans",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626655,
zcrm_486281000000949136,"Kunstmatrix Technologies GmbH",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626687,
zcrm_486281000000949137,Fujitsu,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626704,
zcrm_486281000000949138,"4th Directorate Secondary Education",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626738,
zcrm_486281000000949139,"Transcontinetal Times",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626755,
zcrm_486281000000949140,"Sveuciliste u Zagrebu",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626772,
zcrm_486281000000949141,GSE,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045626789,
zcrm_486281000000949142,Euvalues,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628035,
zcrm_486281000000949143,"Vali Muammer Guler Sosyal Bilimler Lisesi",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628082,
zcrm_486281000000949144,"2nd Primary School of Agios Nikolaos",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628099,
zcrm_486281000000949145,"Colegio Aurelio Gómez Escolar",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628116,
zcrm_486281000000949146,"Ugur Schools Izmir Gaziemir Campus",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628133,
zcrm_486281000000949147,"Publishing house Müller & Schindler",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628167,
zcrm_486281000000949148,"Elementary School Nicoale Titulescu",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628184,
zcrm_486281000000949149,"Oaktree Power",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628201,
zcrm_486281000000949150,"West St John High School",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628233,
zcrm_486281000000949151,"University of Vlora Ismail Qemali",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628250,
zcrm_486281000000949152,"Ministry of Foreign affairs Italy",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628282,
zcrm_486281000000949153,"Pekes Critis",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628299,
zcrm_486281000000949154,"Maltezos Primary School",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628348,
zcrm_486281000000949155,"High School of Itea Karditsa",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628365,
zcrm_486281000000949156,"Druga gimnazija Varazdin",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045628382,
zcrm_486281000000949157,"Devi Art Foundation",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045634046,
zcrm_486281000000949158,Gamesitehub,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045634109,
zcrm_486281000000949159,"Primary school",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045634140,
zcrm_486281000000949160,None,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045634165,
zcrm_486281000000949161,School,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045634190,
zcrm_486281000000949162,School,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045634215,
zcrm_486281000000949163,"Primary school",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045634240,
zcrm_486281000000949164,School,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045634265,
zcrm_486281000000949165,Highschool,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045634290,
zcrm_486281000000949166,Gymnasium,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045634315,
zcrm_486281000000949167,"Freelance writer",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045634340,
zcrm_486281000000949168,"Gustaf Dalman Institute, University of Greifswald",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045688001,
zcrm_486281000000949169,"Dutch Mining Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718018,
zcrm_486281000000949170,"American Sephardi Federation",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718023,
zcrm_486281000000949428,"Museum of Hajdúság",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718031,
zcrm_486281000000949429,"Lutheran Central Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718036,
zcrm_486281000000949430,"Museum of Östergötland",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718041,
zcrm_486281000000949431,"Library of Neapolis University Paphos",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718046,
zcrm_486281000000949432,"Municipal Library of Prague",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718051,
zcrm_486281000000949433,"Gamla Linköping Open-Air Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718056,
zcrm_486281000000949434,"Nikos Kazantzakis Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718061,
zcrm_486281000000949435,"Enköpings Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718066,
zcrm_486281000000949436,Fortepan,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718071,
zcrm_486281000000949437,"Yeshiva University Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718076,
zcrm_486281000000949438,"Departmental Units of Architecture and Heritage",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718081,
zcrm_486281000000949439,"Transport Infrastructure Ireland",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718086,
zcrm_486281000000949440,"Fries Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045718091,
zcrm_486281000000949441,"UNESCO Chair on Digital Cultural Heritage",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729001,
zcrm_486281000000949442,"Swedish Museum of Performing Arts",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729006,
zcrm_486281000000949443,"Digital Repository of the Historical and Cultural Archive of Stefanos Kotsianos",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729011,
zcrm_486281000000949444,"Egypt Centre",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729016,
zcrm_486281000000949445,"German Exile Archive",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729021,
zcrm_486281000000949446,"Heritage Balen",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729026,
zcrm_486281000000949447,"Museum of Ravenna",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729031,
zcrm_486281000000949448,"History of Art at University of Glasgow",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729036,
zcrm_486281000000949449,"Köpings Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729041,
zcrm_486281000000949450,"Historical & Ethnological Society of Greece",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729046,
zcrm_486281000000949451,"Textile Research Centre Leiden",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729056,
zcrm_486281000000949452,"Wosinsky Mór County Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729061,
zcrm_486281000000949453,"Online Library Wolne Lektury",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729066,
zcrm_486281000000949454,"American School of Classical Studies at Athens",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729071,
zcrm_486281000000949455,"Alfred Ehrhardt Foundation",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729076,
zcrm_486281000000949456,"Center for Development and Entrepreneurship",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729081,
zcrm_486281000000949457,"Palatinate Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729086,
zcrm_486281000000949458,"Road and Traffic History Collection",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729091,
zcrm_486281000000949459,"Archives of 20th Century Italian Applied Arts",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729096,
zcrm_486281000000949460,"Michael Cacoyannis Foundation",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729101,
zcrm_486281000000949461,"Art and Curiosity Chamber of Neukloster Abbey",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729106,
zcrm_486281000000949462,"Research Library of South Bohemia",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729111,
zcrm_486281000000949463,"Greek National Opera",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729116,
zcrm_486281000000949464,"The Library of Antonín Švehla",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729121,
zcrm_486281000000949465,"National Archaeology Museum of Abruzzo",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729126,
zcrm_486281000000949466,"Barcelona Music Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729131,
zcrm_486281000000949467,"Museum of Oriental Art",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729136,
zcrm_486281000000949468,"Pigorini National Museum of Prehistory and Ethnography",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729141,
zcrm_486281000000949469,"Capuchin Central Library of Spain",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729146,
zcrm_486281000000949470,"Aggtelek National Park Directorate",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729151,
zcrm_486281000000949471,"Porcelain Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045729156,
zcrm_486281000000949472,"Museum in Falköping",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045747010,
zcrm_486281000000949473,"Lesvos Local Development Company",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045781001,
zcrm_486281000000949474,"Olympic Museum Thessaloniki",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045781006,
zcrm_486281000000949475,"Ministry of Culture, Education and Religious Affairs",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045781011,
zcrm_486281000000949476,"The Research Library in Hradec Králové",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045781016,
zcrm_486281000000949477,"Arsenalen - Swedish Tank Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045781021,
zcrm_486281000000949478,"György Fejér City Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843001,
zcrm_486281000000949479,"The Bate Collection",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843006,
zcrm_486281000000949480,"Maasmechelen Cultural Center",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843011,
zcrm_486281000000949481,"Sounds of Changes",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843016,
zcrm_486281000000949482,"Sándor Kisfaludy Cultural Center, Library and Memorial House",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843021,
zcrm_486281000000949483,"Digital Memory of Lanzarote",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843026,
zcrm_486281000000949484,"Soinuenea Folk Music Corner",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843031,
zcrm_486281000000949485,"Hellenic Olympic Committee",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843036,
zcrm_486281000000949486,"National Archeology Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843041,
zcrm_486281000000949487,"Hellenic Folklore Research Centre",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843046,
zcrm_486281000000949488,"American Farm School",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843051,
zcrm_486281000000949489,"Vehbi Koç and Ankara Research Center",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843056,
zcrm_486281000000949490,"Villány Wine Region",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843062,
zcrm_486281000000949491,"National Organ Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843067,
zcrm_486281000000949492,"King St. Stephen's Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843072,
zcrm_486281000000949493,"General State Archives and State Archives in the Provinces of Hasselt",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045843077,
zcrm_486281000000949494,"Das Kulturelle Gedächtnis",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045852237,
zcrm_486281000000949495,Freelance,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045852266,
zcrm_486281000000949496,None,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045852484,
zcrm_486281000000949497,"The National Museum of the Union",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045869001,
zcrm_486281000000949498,"Library of Archeology and History Of Art",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045869006,
zcrm_486281000000949499,"Saint Anthony's Chapel in Leuven",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045869011,
zcrm_486281000000949500,"Saarland Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045869016,
zcrm_486281000000949501,"East Asian Collections in Slovenia",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045869021,
zcrm_486281000000949502,"Roscheider Hof Open Air Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045869026,
zcrm_486281000000949503,"The Institute of Heritage Sciences",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045869031,
zcrm_486281000000949504,"Royal College of Music Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045869036,
zcrm_486281000000949505,"Israel Antiquities Authority",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045869041,
zcrm_486281000000949506,"Seminar for Economic History and Business History at University of Cologne",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045869046,
zcrm_486281000000949507,"National Institute of Archaeology and Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045869052,
zcrm_486281000000949508,"Research Library in Olomouc",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045869057,
zcrm_486281000000949509,"Scientific Collections of the Reformed College of Sárospatak",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045869062,
zcrm_486281000000949510,"Flanders Field Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045889003,
zcrm_486281000000949511,"Digital Identities",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045889067,
zcrm_486281000000949512,"Royal Academy of Music Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045916001,
zcrm_486281000000949513,"Municipal Archive of Huelva",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045916006,
zcrm_486281000000949514,"Riga City Construction Board",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045916011,
zcrm_486281000000949515,"Heritage site Tienen",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045916016,
zcrm_486281000000949516,"Ózd Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045916021,
zcrm_486281000000949517,"Repository of Teaching and Research Objects of the University of Cádiz",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045916026,
zcrm_486281000000949518,"European Cultural Center of Delphi",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045916031,
zcrm_486281000000949519,"Museum of Engraving",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045916036,
zcrm_486281000000949520,"DailyArt Magazine",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045918003,
zcrm_486281000000949521,"Łódź Film School",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045925001,
zcrm_486281000000949522,"Herbarium of Landesmuseums Joanneum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000045969022,
zcrm_486281000000949523,"Newspaper Library of the Castellón City Council",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046015269,
zcrm_486281000000949524,"Helene Lange Archive",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046019001,
zcrm_486281000000949525,Splainer,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046084117,
zcrm_486281000000949526,Scroll.in,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046084157,
zcrm_486281000000949527,"Virumaa Museums",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046095004,
zcrm_486281000000949528,"Estonian Academy of Arts",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046095241,
zcrm_486281000000949529,"Saaremaa Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046095246,
zcrm_486281000000949530,"University of Tartu Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046095251,
zcrm_486281000000949531,"Pärnu Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046095256,
zcrm_486281000000949532,"Historical Archive of the Nobility",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128002,
zcrm_486281000000949533,"Bread and Mill Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128007,
zcrm_486281000000949534,"Arpad Együd Cultural Center",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128012,
zcrm_486281000000949535,"Vojtina Puppet Theatre",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128017,
zcrm_486281000000949536,"József Attila Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128022,
zcrm_486281000000949537,"Nagyatád City Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128027,
zcrm_486281000000949538,"Iowa Ornithologists' Union",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128032,
zcrm_486281000000949539,"Library Charitas of San Francesco di Paola",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128037,
zcrm_486281000000949540,"Theatre Studies - University of Amsterdam",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128042,
zcrm_486281000000949541,Memoriav,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128047,
zcrm_486281000000949542,"Association Films Plans-Fixes",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128052,
zcrm_486281000000949543,"Museum of Musical Instruments of Céret",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128057,
zcrm_486281000000949544,"Aleksandra Pelēča lasītava",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128062,
zcrm_486281000000949545,"Royal Northern College of Music",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128067,
zcrm_486281000000949546,"National Library of Romania - Batthyaneum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128072,
zcrm_486281000000949547,"Maribor National Drama Theatre",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128077,
zcrm_486281000000949548,"Archbishop's Diocesan and Cathedral Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128082,
zcrm_486281000000949549,"Ferenczy Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046128087,
zcrm_486281000000949550,"Estonian Rural Museum Foundation",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129001,
zcrm_486281000000949551,"Under and Tuglas Literature Centre",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129006,
zcrm_486281000000949552,"Estonian Maritime Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129036,
zcrm_486281000000949553,"Narva Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129062,
zcrm_486281000000949554,"Tallinn Literary Centre",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129073,
zcrm_486281000000949555,"Estonian Health Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129093,
zcrm_486281000000949556,"Karilatsi Open Air Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129107,
zcrm_486281000000949557,"Mõniste Rural Life Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129112,
zcrm_486281000000949558,"Muhu Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129117,
zcrm_486281000000949559,"University of Tartu Art Musuem",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129122,
zcrm_486281000000949560,"Valga Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129127,
zcrm_486281000000949561,"Museum of Coastal Folk",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129132,
zcrm_486281000000949562,"Palamuse O Luts's Parish School Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129137,
zcrm_486281000000949563,"Museum of Estonian Architecture",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129142,
zcrm_486281000000949564,"Rannarotsi Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129147,
zcrm_486281000000949565,"Iisaku Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129152,
zcrm_486281000000949566,"Viljandi Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129157,
zcrm_486281000000949567,"Seto Museum of Farming",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129162,
zcrm_486281000000949568,"Oskar Lutsu House Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129167,
zcrm_486281000000949569,"Museum of A. H. Tammsaare",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129172,
zcrm_486281000000949570,"Põltsamaa Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129177,
zcrm_486281000000949571,"Juhan Liiv Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129192,
zcrm_486281000000949572,"Railway and Communications museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129197,
zcrm_486281000000949573,"Ruhnu Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129202,
zcrm_486281000000949574,"Obinitsa Muuseum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129207,
zcrm_486281000000949575,"Museum of New Art in Pärnu",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129212,
zcrm_486281000000949576,"Betti Alver Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129217,
zcrm_486281000000949577,"Farm Museum of Carl Robert Jakobson",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046129222,
zcrm_486281000000949578,"Museum of Finnish Architecture",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046136001,
zcrm_486281000000949579,"Kalambaka Library for the Rousanou Holy Monastery",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046136006,
zcrm_486281000000949580,"Laboratory of Folklore and Social Anthropology - Department of History and Ethnology - Democritus University of Thrace",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046136011,
zcrm_486281000000949581,"Maya Image Archive - Image database of the project ""Text Database and Dictionary of Classic Maya"" at the University of Bonn - Department of Ancient American Studies and Ethnology",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046208001,
zcrm_486281000000949582,"Archive DENKtRÄUME/Hamburg women's library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046208006,
zcrm_486281000000949583,"Cologne Women's History Association",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046208014,
zcrm_486281000000949584,"Terre des Femmes Documentation Center",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000046208019,
